206.5382,77.0113,212.6216,80.4691,-20.2300
207.3083,77.0116,213.4263,80.4688,-20.1512
208.0784,77.0118,214.2310,80.4686,-20.0749
208.8486,77.0121,215.0357,80.4683,-19.9979
209.6187,77.0125,215.8404,80.4679,-19.9203
210.3888,77.0129,216.6450,80.4675,-19.8421
211.1589,77.0133,217.4497,80.4671,-19.7635
211.9291,77.0138,218.2544,80.4666,-19.6880
212.6992,77.0143,219.0590,80.4661,-19.6088
213.4694,77.0148,219.8637,80.4656,-19.5328
214.2395,77.0154,220.6683,80.4650,-19.4534
215.0097,77.0160,221.4730,80.4644,-19.3774
215.7799,77.0167,222.2776,80.4637,-19.2982
216.5500,77.0174,223.0823,80.4630,-19.2225
217.3202,77.0182,223.8869,80.4622,-19.1438
218.0904,77.0189,224.6915,80.4615,-19.0689
218.8606,77.0198,225.4961,80.4606,-18.9911
219.6308,77.0206,226.3007,80.4598,-18.9139
220.4010,77.0215,227.1053,80.4589,-18.8340
221.1712,77.0224,227.9099,80.4580,-18.7584
221.9415,77.0234,228.7144,80.4570,-18.6802
222.7117,77.0244,229.5190,80.4560,-18.6029
223.4820,77.0255,230.3235,80.4549,-18.5268
224.2522,77.0265,231.1281,80.4539,-18.4485
225.0225,77.0277,231.9326,80.4527,-18.3714
225.7928,77.0288,232.7371,80.4516,-18.2957
226.5631,77.0300,233.5416,80.4504,-18.2181
227.3334,77.0312,234.3461,80.4492,-18.1420
228.1037,77.0324,235.1506,80.4480,-18.0642
228.8741,77.0337,235.9551,80.4467,-17.9881
229.6444,77.0350,236.7595,80.4454,-17.9105
230.4148,77.0363,237.5640,80.4441,-17.8349
231.1852,77.0377,238.3684,80.4427,-17.7579
231.9556,77.0391,239.1728,80.4413,-17.6831
232.7260,77.0405,239.9772,80.4399,-17.6070
233.4964,77.0420,240.7816,80.4384,-17.5300
234.2668,77.0435,241.5860,80.4369,-17.4519
235.0373,77.0450,242.3903,80.4354,-17.3764
235.8077,77.0466,243.1946,80.4338,-17.3001
236.5782,77.0481,243.9990,80.4323,-17.2265
237.3487,77.0498,244.8033,80.4306,-17.1490
238.1192,77.0514,245.6076,80.4290,-17.0744
238.8898,77.0531,246.4118,80.4273,-16.9959
239.6603,77.0548,247.2161,80.4256,-16.9206
240.4309,77.0566,248.0203,80.4238,-16.8451
241.2015,77.0583,248.8246,80.4221,-16.7695
241.9721,77.0601,249.6288,80.4203,-16.6939
242.7427,77.0619,250.4329,80.4185,-16.6185
243.5133,77.0638,251.2371,80.4166,-16.5432
244.2840,77.0656,252.0413,80.4148,-16.4682
245.0547,77.0675,252.8454,80.4129,-16.3936
245.8253,77.0694,253.6495,80.4110,-16.3194
246.5961,77.0714,254.4536,80.4090,-16.2425
247.3668,77.0733,255.2577,80.4071,-16.1696
248.1375,77.0753,256.0617,80.4051,-16.0941
248.9083,77.0773,256.8657,80.4031,-16.0195
249.6791,77.0794,257.6697,80.4010,-15.9425
250.4499,77.0814,258.4737,80.3990,-15.8699
251.2208,77.0835,259.2777,80.3969,-15.7951
251.9916,77.0856,260.0817,80.3948,-15.7216
252.7625,77.0878,260.8856,80.3926,-15.6460
253.5334,77.0900,261.6895,80.3904,-15.5719
254.3043,77.0921,262.4934,80.3883,-15.4993
255.0753,77.0943,263.2972,80.3861,-15.4250
255.8462,77.0966,264.1011,80.3838,-15.3490
256.6172,77.0989,264.9049,80.3815,-15.2749
257.3882,77.1011,265.7087,80.3793,-15.2027
258.1593,77.1034,266.5124,80.3770,-15.1292
258.9303,77.1057,267.3162,80.3747,-15.0544
259.7014,77.1080,268.1199,80.3724,-14.9818
260.4725,77.1104,268.9236,80.3700,-14.9082
261.2436,77.1127,269.7273,80.3677,-14.8370
262.0148,77.1151,270.5309,80.3653,-14.7614
262.7860,77.1176,271.3346,80.3628,-14.6886
263.5572,77.1200,272.1382,80.3604,-14.6150
264.3284,77.1224,272.9418,80.3580,-14.5443
265.0996,77.1249,273.7453,80.3555,-14.4696
265.8709,77.1274,274.5488,80.3530,-14.3980
266.6422,77.1298,275.3523,80.3506,-14.3261
267.4135,77.1323,276.1558,80.3481,-14.2540
268.1849,77.1349,276.9593,80.3455,-14.1817
268.9562,77.1374,277.7627,80.3430,-14.1095
269.7276,77.1400,278.5661,80.3404,-14.0373
270.4991,77.1426,279.3695,80.3378,-13.9654
271.2705,77.1452,280.1728,80.3352,-13.8937
272.0420,77.1478,280.9762,80.3326,-13.8224
272.8135,77.1504,281.7795,80.3300,-13.7515
273.5850,77.1531,282.5827,80.3273,-13.6778
274.3566,77.1557,283.3860,80.3247,-13.6082
275.1282,77.1584,284.1892,80.3220,-13.5360
275.8998,77.1611,284.9924,80.3193,-13.4646
276.6714,77.1638,285.7956,80.3166,-13.3942
277.4431,77.1665,286.5987,80.3139,-13.3248
278.2148,77.1692,287.4018,80.3112,-13.2531
278.9865,77.1720,288.2049,80.3084,-13.1827
279.7583,77.1747,289.0080,80.3057,-13.1137
280.5300,77.1775,289.8110,80.3029,-13.0426
281.3018,77.1802,290.6140,80.3002,-12.9731
282.0737,77.1831,291.4170,80.2973,-12.9018
282.8455,77.1859,292.2199,80.2945,-12.8322
283.6174,77.1887,293.0228,80.2917,-12.7611
284.3893,77.1915,293.8257,80.2889,-12.6918
285.1613,77.1943,294.6286,80.2861,-12.6246
